Census Blockgroup,Children,Children_wNULLvalues,Elderly,Elderly_wNULLvalues,NonWhite,NonWhite_wNullvalues,Poverty,Poverty_wNULLvalues,Education,Education_wNULLvalues,English,English_wNULLvalues,Elevation,SeaLevelRise,Precipitation,Diabetes,MentalHealth,Asthma,Disability,Disability_wNULLvalues,HousingQuality,Homeless,LivAlone,LivAlone_wNULLvalues,FloodHealthIndex,FloodHealthIndex_Quintiles
060750102003,0.061374,0.061374,0.188,0.188,0.155,0.155,0.161374,0.161374,0.996,0.996,0.01,,-2.13881,0,0.00206312,7.7003,29.830200000000001,3.728,0.037,,6.82594,0.3448,0.581,0.581,54.532800000000002,4
060750260012,0.197504,0.197504,0.127,0.127,0.897,0.897,0.350037,0.350037,0.717,0.717,0.195,0.195,160.19499999999999,0,0.0136425,8.199999999999999,14.28,4.4834,0.087,0.087,4.94252,0.5207,0.185,0.185,54.266199999999998,4
060750251001,0.131897,0.131897,0.113,0.113,0.48,0.48,0.217519,0.217519,0.957,0.957,0.027,,20.003399999999999,0,0.00512827,13.9,37.03,6.7351,0.086,0.086,6.12662,3.2195,0.225,0.225,54.226100000000002,4
060750215001,0.148567,0.148567,0.11,0.11,0.368,0.368,0.120491,0.120491,0.941,0.941,0.046,,65.983800000000002,0,0.0153918,9.837199999999999,26.332699999999999,4.8467,0.074,,7.33753,2.2659,0.493,0.493,54.186100000000003,4
060750112003,0.060429,0.060429,0.204,0.204,0.49,0.49,0.290123,0.290123,0.9,0.9,0.103,0.103,180.227,0,0.000393869,6.7009,13.010999999999999,3.6794,0.11,0.11,10.3627,4.9374,0.497,0.497,54.159800000000004,4
060750314003,0.112635,0.112635,0.141,0.141,0.898,0.898,0.421786,0.421786,0.707,0.707,0.232,0.232,253.36199999999999,0,0.00199339,8.199999999999999,14.2799,4.4833,0.112,0.112,8.50881,0.5207,0.227,0.227,53.906399999999998,4
060750203002,0.078237765286,0.078237765286,0.122999631,0.122999631,0.348002,0.348002,0.208415374752,0.208415374752,0.947997156,0.947997156,0.033999898,,62.247599999999998,0,0.00762417,6.0947,6.21,3.1649,0.104999685,0.104999685,10.912699999999999,2.1589,0.438998683,0.438998683,53.852800000000002,4
060750331003,0.191754,0.191754,0.174,0.174,0.67,0.67,0.118961,0.118961,0.916,0.916,0.109,0.109,34.928600000000003,0,0.0104879,8,13.81,3.9498,0.064,0.064,3.5134,0.2606,0.143,0.143,45.959400000000002,3
060750206001,0.0742350471363,0.0742350471363,0.110000058356,0.110000058356,0.273,0.273,0.175168110375,0.175168110375,0.972000586398,0.972000586398,0.0270000273126,,39.875900000000001,0,0.00878317,6.1729,6.5177,3.2004,0.140000049558,0.140000049558,14.3322,2.1589,0.495000251706,0.495000251706,53.846099999999993,4
060750108003,0.093325,0.093325,0.174,0.174,0.573,0.573,0.267211,0.267211,0.828,0.828,0.185,0.185,165.25800000000001,0,0,6.693,17.505299999999998,4.2313,0.096,0.096,9.227220000000001,4.9374,0.423,0.423,53.839800000000004,4
060750312012,0.130178098348,0.130178098348,0.151000088844,0.151000088844,0.847,0.847,0.331840077225,0.331840077225,0.816000480684,0.816000480684,0.20000005495,,251.96299999999999,0,0.00409668,8.199999999999999,14.28,4.4834,0.128000049301,0.128000049301,8.358840000000001,0.2606,0.154000089358,0.154000089358,53.593000000000004,4
060750119022,0.032,0.032,0.158,0.158,0.564,0.564,0.384762,0.384762,0.893,0.893,0.094,,158.572,0,0,6.4,8.630000000000001,3.6429,0.078,0.078,24.3,4.9374,0.681,0.681,53.479800000000004,4
060750354002,0.133059122011,0.133059122011,0.139000099879,0.139000099879,0.64,0.64,0.246517172154,0.246517172154,0.797000670056,0.797000670056,0.163000088083,0.163000088083,23.090599999999998,0,0.00428864,6.4,10.72,2.498,0.118000064489,0.118000064489,2.55339,1.8761,0.261000193467,0.261000193467,53.266100000000002,4
060750263012,0.146933,0.146933,0.15,0.15,0.857,0.857,0.402405,0.402405,0.692,0.692,0.33,0.33,191.119,0,0.00182378,8.199999999999999,14.28,4.4834,0.109,0.109,6.68687,0.5207,0.152,0.152,53.259700000000002,4
060750151001,0.007242971028,,0.353998584,0.353998584,0.403002,0.403002,0.153065387736,0.153065387736,0.922996308,0.922996308,0.061999752,,162.10300000000001,0,0,7.9,30.47,3.8247,0.192999228,0.192999228,4.1511,0.3448,0.68999724,0.68999724,53.219799999999999,4
060750426011,0.176113028873,0.176113028873,0.144000037441,0.144000037441,0.595,0.595,0.38457804623,0.38457804623,0.820000179082,0.820000179082,0.228000040342,0.228000040342,118.087,0,0.00806448,4.3,12.69,2.7109,0.0780000185369,0.0780000185369,3.60705,4.6154,0.448000066963,0.448000066963,53.20620000000001,4
060750207001,0.077391005967,0.077391005967,0.0770000416672,0.0770000416672,0.308,0.308,0.163074169847,0.163074169847,0.980999929796,0.980999929796,0.0530000271248,,28.67,0,0.00479834,13.9,37.03,6.7351,0.0650001155349,0.0650001155349,22.174499999999998,2.1589,0.398000123322,0.398000123322,53.192799999999998,4
060750112001,0.060428818713,0.060428818713,0.203999388,0.203999388,0.490002,0.490002,0.290122129631,0.290122129631,0.8999973,0.8999973,0.102999691,0.102999691,152.28,0,0,6.545,10.7416,3.6605,0.10999967,0.10999967,8.59342,4.9374,0.496998509,0.496998509,53.159800000000004,4
060750112002,0.060429,0.060429,0.204,0.204,0.49,0.49,0.290123,0.290123,0.9,0.9,0.103,0.103,219.97499999999999,0,0,7.0685,18.364000000000001,3.7239,0.11,0.11,15.454499999999999,4.9374,0.497,0.497,53.153200000000005,4
060750261003,0.173549,0.173549,0.171,0.171,0.892,0.892,0.277262,0.277262,0.756,0.756,0.285,0.285,151.34700000000001,0,0.00443483,8.199999999999999,14.28,4.4834,0.106,0.106,1.89702,0.5207,0.212,0.212,52.959600000000002,4
060750252001,0.189858812374,0.189858812374,0.0999988968553,0.0999988968553,0.508998,0.508998,0.275781266615,0.275781266615,0.946998509886,0.946998509886,0.0130076885571,,26.604900000000001,0,0.0400852,13.9,37.03,6.7351,0.0609997060068,0.0609997060068,5.73477,3.2195,0.256000382861,0.256000382861,52.892699999999998,4
060750163001,0.079402,0.079402,0.05,0.05,0.544,0.544,0.313966,0.313966,0.927,0.927,0.022,,65.146699999999996,0,0.000972886,15.1342,61.765700000000002,12.5929,0.114,0.114,6.197,3.7988,0.393,0.393,52.866300000000003,4
060750477013,0.11752988247,0.11752988247,0.177999822,0.177999822,0.634,0.634,0.252738747261,0.252738747261,0.84999915,0.84999915,0.237999762,0.237999762,135.524,0,0.0024554,4.3,12.69,2.7109,0.090999909,0.090999909,5.57668,4.6154,0.394999605,0.394999605,52.866300000000003,4
060750231022,0.351129,0.351129,0.084,0.084,0.944,,0.601437,0.601437,0.835,0.835,0.042,,55.102899999999998,0,0.00271045,23.2,38.58,16.115600000000001,0.11,0.11,6.82516,17.613,0.238,0.238,52.866199999999999,4
060750401003,0.108745905981,0.108745905981,0.138999880469,0.138999880469,0.400001,0.400001,0.26426579153,0.26426579153,0.909999218639,0.909999218639,0.158999850085,,163.20099999999999,0,0.0185304,3.2,6.69,1.9236,0.115999895104,0.115999895104,19.847000000000001,4.6154,0.383999670657,0.383999670657,52.846200000000003,4
060750260041,0.169815,0.169815,0.131,0.131,0.91,0.91,0.371619,0.371619,0.731,0.731,0.273,0.273,159.059,0,0.00282965,8.199999999999999,14.28,4.4834,0.095,0.095,5.40905,0.5207,0.154,0.154,52.606300000000005,4
060750476004,0.157537,0.157537,0.181,0.181,0.6,0.6,0.19352,0.19352,0.867,0.867,0.153,0.153,180.20599999999999,0,0,3.6936,9.3824,2.2769,0.087,0.087,3.67562,4.6154,0.254,0.254,36.566500000000005,1
060750353006,0.133925058222,0.133925058222,0.187000013726,0.187000013726,0.754999,0.754999,0.214404141584,0.214404141584,0.763000387924,0.763000387924,0.184000051383,0.184000051383,54.567300000000003,0,0.00275308,6.4,10.72,2.498,0.0950000754003,0.0950000754003,5.32038,1.8761,0.227000149902,0.227000149902,52.586200000000005,4
060750610002,0.252229582816,0.252229582816,0.0975713044113,0.0975713044113,0.888631,,0.127987051618,0.127987051618,0.852516587486,0.852516587486,0.130095112513,0.130095112513,2.64275,0,0.0094365,11.1713,16.7682,7.4832,0.0699753651949,0.0699753651949,1.59405,17.6129,0.182330158742,0.182330158742,52.585999999999999,4
060750607003,0.088841,0.088841,0.063,0.063,0.621,0.621,0.223175,0.223175,0.959,0.959,0.138,0.138,0.121053,0.0871945,0,9.9,14.55,4.6817,0.049,0.049,0.387596,19.2683,0.369,0.369,52.552799999999998,4
060750104002,0.089839,0.089839,0.142,0.142,0.435,0.435,0.173963,0.173963,0.95,0.95,0.083,,9.67952,0,0.000446427,6.4,20.43,5.0582,0.077,0.077,5.0875,4.9374,0.485,0.485,52.519600000000004,4
060750260032,0.179714060403,0.179714060403,0.0950000458937,0.0950000458937,0.906,0.906,0.431427122269,0.431427122269,0.724000259836,0.724000259836,0.294000088796,0.294000088796,242.59299999999999,0,0.0099091,8.2118,14.29,4.4953,0.0850000333625,0.0850000333625,3.65746,0.5207,0.161000054417,0.161000054417,52.279600000000002,4
060750261002,0.173549026983,0.173549026983,0.171000027546,0.171000027546,0.892,0.892,0.277262073897,0.277262073897,0.756000127078,0.756000127078,0.285000060601,0.285000060601,147.27099999999999,0,0.00181786,8.199999999999999,14.28,4.4834,0.106000020017,0.106000020017,3.41426,0.5207,0.212000027913,0.212000027913,52.273000000000003,4
060750228031,0.151458427891,0.151458427891,0.0679997845688,0.0679997845688,0.704001,0.704001,0.342662902202,0.342662902202,0.788997120461,0.788997120461,0.182999324861,0.182999324861,29.67,0,0,13.9,37.03,6.7351,0.089999709024,0.089999709024,5.45256,3.2195,0.237999191658,0.237999191658,52.233000000000004,4
060750226002,0.090030739552,0.090030739552,0.041999412,,0.439008,0.439008,0.071809994646,0.071809994646,0.988986154,0.988986154,0.020999706,,-5.62955,0.00389568,0.0056209,9.968299999999999,14.673400000000001,4.7404,0.023999664,,1.36892,17.613,0.315995576,0.315995576,52.232599999999998,4
060750451003,0.102118016683,0.102118016683,0.135000021325,0.135000021325,0.551,0.551,0.386899040543,0.386899040543,0.892000139609,0.892000139609,0.0630000243931,,164.518,0,0.0200177,3.2,6.69,1.9236,0.0770000177963,0.0770000177963,11.0497,4.6154,0.379000058912,0.379000058912,52.179500000000004,4
060750119012,0.028312858435,,0.126999365,0.126999365,0.498003,0.498003,0.269045654765,0.269045654765,0.94199529,0.94199529,0.080999595,,171.31299999999999,0,0,7.8865,30.2742,3.823,0.10999945,0.10999945,10.6022,4.9374,0.58599707,0.58599707,52.146500000000003,4
060750257013,0.185496119373,0.185496119373,0.154000056831,0.154000056831,0.79,,0.261538335679,0.261538335679,0.660000173485,0.660000173485,0.162000100836,0.162000100836,70.7547,0,0.0011977,11.2,16.809999999999999,7.5022,0.0820000107656,0.0820000107656,0.467836,3.2195,0.186999935282,,51.939599999999999,4
060750312022,0.131791015023,0.131791015023,0.166000014231,0.166000014231,0.876,0.876,0.245774017936,0.245774017936,0.792000102226,0.792000102226,0.191000007496,,203.75399999999999,0,0.00664795,8.199999999999999,14.28,4.4834,0.100000008039,0.100000008039,4.74563,0.4879,0.184000026616,0.184000026616,51.939599999999999,4
060750352013,0.155141,0.155141,0.127,0.127,0.673,0.673,0.2189,0.2189,0.852,0.852,0.112,0.112,9.94978,0,0.0304127,4.3,8.279999999999999,2.8093,0.082,0.082,6.33714,1.8761,0.246,0.246,51.905999999999999,4
060750108002,0.093325,0.093325,0.174,0.174,0.573,0.573,0.267211,0.267211,0.828,0.828,0.185,0.185,140.934,0,0,7.1205,25.2484,4.4652,0.096,0.096,5.64617,4.9374,0.423,0.423,51.859800000000007,4
060750104004,0.0898389652997,0.0898389652997,0.142000025219,0.142000025219,0.435001,0.435001,0.173963930586,0.173963930586,0.949999045118,0.949999045118,0.083000590768,,14.536099999999999,0,0,5.6022,21.613099999999999,4.4277,0.077000117441,0.077000117441,16.4557,4.9374,0.484999750756,0.484999750756,51.826300000000003,4
060750312013,0.130177836552,0.130177836552,0.150999785543,0.150999785543,0.847,0.847,0.331839412414,0.331839412414,0.815998841643,0.815998841643,0.199999654145,,234.49,0,0.0130371,8.199999999999999,14.28,4.4834,0.127999792579,0.127999792579,2.27273,0.2606,0.153999780049,0.153999780049,51.639600000000002,4
060750210004,0.089446821106,0.089446821106,0.091999816,0.091999816,0.313001,0.313001,0.11115977768,0.11115977768,0.970998058,0.970998058,0.036999926,,63.833399999999997,0,0.00734334,13.893800000000001,37.013599999999997,6.7322,0.072999854,0.072999854,5.43901,2.1589,0.42499915,0.42499915,51.552800000000005,4
060750260031,0.179714,0.179714,0.095,0.095,0.906,0.906,0.431427,0.431427,0.724,0.724,0.294,0.294,246.17,0,0.00541936,8.2112,14.2895,4.4947,0.085,0.085,5.40158,0.5207,0.161,0.161,51.273000000000003,4
060750256003,0.158659056102,,0.163000140516,0.163000140516,0.824,,0.269631357396,0.269631357396,0.772000382966,0.772000382966,0.216000174645,0.216000174645,237.99700000000001,0,0.00110474,11.2,16.809899999999999,7.5022,0.0950001395264,0.0950001395264,6.61626,3.2195,0.194000267287,,51.2331,3
060750479014,0.14625470749,0.14625470749,0.177999644,0.177999644,0.573001,0.573001,0.255078489842,0.255078489842,0.903998192,0.903998192,0.080999838,0.080999838,55.069400000000002,0,0.00651111,4.3,12.6792,2.7111,0.115999768,0.115999768,2.77148,4.6154,0.317999364,0.317999364,51.232799999999997,3
060750153001,0.105483165791,,0.136000610814,0.136000610814,0.353999,0.353999,0.182773618431,0.182773618431,0.954001889104,0.954001889104,0.0490003285129,,128.316,0,0.00972364,12.1,23.1,5.4453,0.0620004545909,,7.60168,1.3104,0.389001166378,0.389001166378,51.219500000000004,3
060750479015,0.146255,0.146255,0.178,0.178,0.573,0.573,0.255079,0.255079,0.904,0.904,0.081,0.081,27.9419,0,0.00239394,4.3,12.69,2.7109,0.116,0.116,6.16683,4.6154,0.318,0.318,51.206200000000003,3
060750152002,0.096552,,0.201,0.201,0.34,0.34,0.225464,0.225464,0.972,0.972,0.081,0.081,134.18799999999999,0,0,12.0868,23.123100000000001,5.4402,0.115,0.115,5.08721,2.7997,0.616,0.616,51.193100000000001,3
060750260011,0.197504231343,0.197504231343,0.127000217303,0.127000217303,0.897,0.897,0.350037374851,0.350037374851,0.717001090566,0.717001090566,0.195000201107,0.195000201107,161.012,0,0.00514578,8.199999999999999,14.28,4.4834,0.0870001336213,,4.06366,0.5207,0.185000210555,0.185000210555,50.939600000000006,3
060750253003,0.162098348841,0.162098348841,0.0860001764031,0.0860001764031,0.491999,0.491999,0.204373564089,0.204373564089,0.923001542309,0.923001542309,0.106000191427,,83.400599999999997,0,0.00593062,13.866400000000001,36.941699999999997,6.7195,0.057000196454,0.057000196454,11.854900000000001,3.199,0.259000548967,0.259000548967,50.866199999999999,3
060750452001,0.154661860009,0.154661860009,0.151999866277,0.151999866277,0.548,0.548,0.258677761547,0.258677761547,0.89199922029,0.89199922029,0.182999827015,,162.38399999999999,0,0.015085,3.2,6.69,1.9236,0.106999903515,0.106999903515,7.38278,4.6154,0.290999759199,0.290999759199,50.866199999999999,3
060750163002,0.079402,0.079402,0.05,0.05,0.544,0.544,0.313966,0.313966,0.927,0.927,0.022,,65.788300000000007,0,0,15.5,63.75,12.9674,0.114,0.114,6.74536,3.7988,0.393,0.393,50.859700000000004,3
060750119011,0.02831328313,,0.12700127,0.12700127,0.497995,0.497995,0.26904969047,0.26904969047,0.94200942,0.94200942,0.08100081,,212.83500000000001,0,0,7.1467,19.501999999999999,3.7334,0.1100011,0.1100011,12.1212,4.9374,0.58600586,0.58600586,50.813200000000009,3
060750353001,0.133925189546,0.133925189546,0.187000201307,0.187000201307,0.755,0.755,0.214404245648,0.214404245648,0.763001022941,0.763001022941,0.184000122719,0.184000122719,77.635999999999996,0,0.00623318,6.4,10.719900000000001,2.498,0.0950000933617,0.0950000933617,0.340483,1.8761,0.227000288644,0.227000288644,50.619500000000002,3
060750330003,0.174831009779,0.174831009779,0.159000008873,0.159000008873,0.644,0.644,0.225606006067,0.225606006067,0.855000046713,0.855000046713,0.115000005559,0.115000005559,19.031300000000002,0,0.0160806,7.3226,12.501799999999999,3.3352,0.0790000032638,0.0790000032638,2.39495,1.8761,0.230000007293,0.230000007293,50.612699999999997,3
060750313022,0.173333,0.173333,0.134,0.134,0.87,0.87,0.383139,0.383139,0.8,0.8,0.183,0.183,161.483,0,0.00527457,8,13.81,3.9498,0.115,0.115,4.67181,0.5089,0.215,0.215,50.599600000000002,3
060750313023,0.173333,0.173333,0.134,0.134,0.87,0.87,0.383139,0.383139,0.8,0.8,0.183,0.183,160.50299999999999,0,0.00447101,7.9618,13.7448,3.934,0.115,0.115,5.09761,0.3402,0.215,0.215,50.599600000000002,3
060750153002,0.105482726804,0.105482726804,0.135999649364,0.135999649364,0.354002,0.354002,0.182772435113,0.182772435113,0.95399753755,0.95399753755,0.0489998236167,,130.76400000000001,0,0.00817974,12.1,23.1,5.4453,0.0619998276643,,10.7629,0.3448,0.388999095553,0.388999095553,50.546199999999999,3
060750165001,0.095304332865,0.095304332865,0.101999286,,0.417002,0.417002,0.237739335813,0.237739335813,0.93799534679,,0.082999419,0.082999419,199.816,0,0.0192645,6.4,14.39,3.6513,0.097999314,0.097999314,4.80971,3.7988,0.35999915943,0.35999915943,50.546199999999999,3
060750354004,0.133059,0.133059,0.139,0.139,0.64,0.64,0.246517,0.246517,0.797,0.797,0.163,0.163,21.445699999999999,0,0.00143315,6.4,10.72,2.498,0.118,0.118,3.22336,1.8761,0.261,0.261,50.266199999999998,3
060750352011,0.155141,0.155141,0.127,0.127,0.673,0.673,0.2189,0.2189,0.852,0.852,0.112,0.112,11.2325,0,0.0394626,4.3102,8.2919,2.8078,0.082,0.082,2.7881,1.8761,0.246,0.246,50.265999999999998,3
060750164002,0.081135918864,0.081135918864,0.094999905,,0.366001,0.366001,0.230222769777,0.230222769777,0.902999097,0.902999097,0.017999982,,172.941,0,0.0207612,6.4,14.39,3.6513,0.065999934,0.065999934,9.99203,3.7988,0.422999577,0.422999577,50.186199999999999,3
060750203003,0.0782377884498,0.0782377884498,0.122999665324,0.122999665324,0.348002,0.348002,0.20841542941,0.20841542941,0.947997459297,0.947997459297,0.0339999064249,,81.250900000000001,0,0.0043663,5.9,5.44,3.0756,0.104999728685,0.104999728685,14.1061,2.1589,0.438998837457,0.438998837457,50.186199999999999,3
060750615005,0.092821,0.092821,0.057,,0.49,0.49,0.171948,0.171948,0.965,0.965,0.081,,6.02855,0,0,9.885199999999999,14.5609,4.6747,0.081,,39.934800000000003,19.2683,0.474,0.474,50.146300000000004,3
060750314005,0.112635162108,0.112635162108,0.141000196172,0.141000196172,0.898,0.898,0.42178635736,0.42178635736,0.707000995014,0.707000995014,0.232000241944,0.232000241944,339.30599999999998,0,0.00344274,8.199999999999999,14.28,4.4834,0.112000141064,0.112000141064,2.68031,0.5207,0.227000209179,0.227000209179,49.946400000000004,3
060750263013,0.146933,0.146933,0.15,0.15,0.857,0.857,0.402405,0.402405,0.692,0.692,0.33,0.33,233.80600000000001,0,0.00205525,8.199999999999999,14.28,4.4834,0.109,0.109,4.17412,0.5207,0.152,0.152,49.946399999999997,3
060750256002,0.158658676081,0.158658676081,0.162999685664,0.162999685664,0.824001,0.824001,0.269630376602,0.269630376602,0.771998545676,0.771998545676,0.215999513961,0.215999513961,167.304,0,0.000700696,11.2,16.809999999999999,7.5022,0.0949998229741,0.0949998229741,3.12589,3.2195,0.193999712282,0.193999712282,49.926400000000001,3
060750332042,0.058458766164,,0.206999172,0.206999172,0.665001,0.665001,0.493039027836,0.493039027836,0.937996248,0.937996248,0.182999268,0.182999268,101.36799999999999,0,0,8,13.81,3.9498,0.117999528,0.117999528,3.37838,0.2606,0.355998576,0.355998576,49.926400000000001,3
060750352021,0.15952485717,0.15952485717,0.111999901667,,0.577,0.577,0.303449720106,0.303449720106,0.867999361429,,0.133999878052,0.133999878052,9.8667,0,0.0505021,4.3,8.279999999999999,2.8093,0.0749999338241,0.0749999338241,4.75881,1.8761,0.234999912412,0.234999912412,49.926000000000002,3
060750477022,0.135039,0.135039,0.16,0.16,0.609,0.609,0.196399,0.196399,0.88,0.88,0.179,0.179,138.52600000000001,0,0.00703497,4.3,12.69,2.7109,0.115,0.115,2.63504,4.6154,0.261,0.261,49.906199999999998,3
060750254013,0.190987342173,0.190987342173,0.0939997548369,0.0939997548369,0.582002,0.582002,0.320109053422,0.320109053422,0.819997363224,0.819997363224,0.112999750842,,173.34,0,0.0018582,13.873699999999999,36.955100000000002,6.7232,0.112999654484,0.112999654484,7.44712,2.9176,0.298998854746,0.298998854746,49.8797,3
060750312011,0.130178047713,0.130178047713,0.151000045003,0.151000045003,0.847,0.847,0.331840055155,0.331840055155,0.816000316183,0.816000316183,0.200000024071,,252.59,0,0.0023259,8.199999999999999,14.28,4.4834,0.128000025382,0.128000025382,5.19412,0.4993,0.154000080712,0.154000080712,49.606400000000001,3
060750255002,0.19580980419,0.19580980419,0.111999888,0.111999888,0.807,0.807,0.23418976581,0.23418976581,0.877999122,0.877999122,0.11999988,0.11999988,99.474900000000005,0,0.038724,8.0504,14.1379,4.4009,0.063999936,0.063999936,6.00343,1.6285,0.202999797,0.202999797,49.586100000000002,3
060750158012,0.142662857337,0.142662857337,0.127999872,0.127999872,0.584,0.584,0.361556638443,0.361556638443,0.92999907,0.92999907,0.085999914,0.085999914,129.53,0,0.000265777,12.1,23.1,5.4453,0.120999879,0.120999879,6.31234,3.1789,0.291999708,0.291999708,49.546400000000006,3
060750332043,0.058458883082,,0.206999586,0.206999586,0.665001,0.665001,0.493040013918,0.493040013918,0.937998124,0.937998124,0.182999634,0.182999634,80.103399999999993,0,0.0000228137,8,13.81,3.9498,0.117999764,0.117999764,1.19646,0.2606,0.355999288,0.355999288,49.279700000000005,3
060750352014,0.155140708335,0.155140708335,0.126999740993,0.126999740993,0.673001,0.673001,0.218899673824,0.218899673824,0.851998389443,0.851998389443,0.111999809955,0.111999809955,8.85577,0,0.0337979,4.3,8.279999999999999,2.8093,0.0819998356915,0.0819998356915,2.849,1.8761,0.245999517967,0.245999517967,49.265999999999998,3
060750352022,0.159524521425,0.159524521425,0.111999664,0.111999664,0.577001,0.577001,0.30344908965,0.30344908965,0.867997396,0.867997396,0.133999598,0.133999598,9.801220000000001,0,0.0629807,4.3,8.279999999999999,2.8093,0.074999775,0.074999775,4.02685,1.8761,0.234999295,0.234999295,49.265999999999998,3
060750329022,0.156696,0.156696,0.22,0.22,0.718,0.718,0.246548,0.246548,0.804,0.804,0.175,0.175,154.06299999999999,0,0.00275954,4.3082,8.2895,2.8081,0.109,0.109,5.3724,1.8761,0.273,0.273,49.246300000000005,3
060750476001,0.157536946825,0.157536946825,0.18099989741,0.18099989741,0.6,0.6,0.193519911154,0.193519911154,0.866999594029,0.866999594029,0.152999904318,,132.078,0,0.00781582,3.6948,9.3888,2.2777,0.0869999598305,0.0869999598305,4.27029,4.6154,0.253999901695,0.253999901695,49.226200000000006,3
060750259003,0.143645151127,0.143645151127,0.165000134583,0.165000134583,0.793,0.793,0.175232145561,0.175232145561,0.814000671283,0.814000671283,0.153000136214,0.153000136214,180.018,0,0.0000423333,11.2,16.809999999999999,7.5022,0.102000082381,0.102000082381,2.66134,16.610099999999999,0.278000176181,0.278000176181,49.219800000000006,3
060750254012,0.190987154807,0.190987154807,0.093999587878,0.093999587878,0.582002,0.582002,0.320108551173,,0.819996445107,0.819996445107,0.112999446803,,147.934,0,0.000904752,13.9,37.03,6.7351,0.112999469289,,7.59931,3.2195,0.298998647058,0.298998647058,49.206400000000002,3
060750165003,0.09530480939,0.09530480939,0.101999796,,0.417,0.417,0.237740524518,0.237740524518,0.937998782923,,0.082999834,0.082999834,226.41399999999999,0,0.0149522,6.4,14.39,3.6513,0.097999804,0.097999804,8.04148,3.7988,0.359999858534,0.359999858534,49.199600000000004,3
060750215002,0.148567,0.148567,0.11,0.11,0.368,0.368,0.120491,0.120491,0.941,0.941,0.046,,81.926400000000001,0,0.00368569,8.883900000000001,23.822500000000002,4.4035,0.074,,9.80395,2.1589,0.493,0.493,49.186200000000007,3
060750605023,0.295793622432,0.295793622432,0.065955648,0.065955648,0.961203,,0.638107315296,0.638107315296,0.686714688,0.686714688,0.136760976,0.136760976,68.016300000000001,0,0.00068394,11.007099999999999,16.520499999999998,7.3731,0.107662896,0.107662896,1.45469,17.613,0.151310016,,48.926299999999998,3
060750255001,0.19580960838,0.19580960838,0.111999776,0.111999776,0.807,0.807,0.23418953162,0.23418953162,0.877998244,0.877998244,0.11999976,0.11999976,92.763599999999997,0,0.0470707,8.1982,14.2783,4.4824,0.063999872,0.063999872,4.75851,2.0298,0.202999594,0.202999594,48.926100000000005,3
060750478022,0.147013852986,0.147013852986,0.13999986,0.13999986,0.699,0.699,0.294841705158,0.294841705158,0.824999175,0.824999175,0.111999888,0.111999888,101.968,0,0.00230722,4.3,12.69,2.7109,0.111999888,0.111999888,3.42759,4.6154,0.417999582,0.417999582,48.879600000000003,3
060750110002,0.04959490081,0.04959490081,0.102999794,0.102999794,0.538001,0.538001,0.272863454272,0.272863454272,0.843998312,0.843998312,0.132999734,0.132999734,159.07599999999999,0,0.000507897,7.9,30.47,3.8247,0.058999882,,5.06073,4.9374,0.431999136,0.431999136,48.853100000000005,3
060750401002,0.108746,0.108746,0.139,0.139,0.4,0.4,0.264266,0.264266,0.91,0.91,0.159,0.159,169.29,0,0.00466475,3.2,6.69,1.9236,0.116,0.116,11.1439,4.6154,0.384,0.384,48.846300000000006,3
060750206004,0.0742349548497,0.0742349548497,0.109999938511,0.109999938511,0.273001,0.273001,0.175167903125,0.175167903125,0.971999430892,0.971999430892,0.0269999845112,,65.312299999999993,0,0.00277514,5.9,5.44,3.0756,0.139999883433,0.139999883433,13.8794,2.1589,0.49499968219,0.49499968219,48.846200000000003,3
060750353004,0.133924902443,0.133924902443,0.186999865705,0.186999865705,0.755,0.755,0.214403894383,0.214403894383,0.762999501995,0.762999501995,0.183999855455,,52.883299999999998,0,0.00194515,6.4112,10.7416,2.5082,0.0949999597657,0.0949999597657,2.35452,1.8761,0.226999941125,0.226999941125,48.612900000000003,3
060750478012,0.103535251821,0.103535251821,0.212000126402,0.212000126402,0.683999,0.683999,0.229067483613,0.229067483613,0.895001099157,0.895001099157,0.215000055722,0.215000055722,142.04300000000001,0,0.00157704,4.3,12.69,2.7109,0.140000130722,0.140000130722,1.6488,4.6154,0.297000713373,0.297000713373,48.579700000000003,3
060750477021,0.135038678728,0.135038678728,0.159999691502,0.159999691502,0.609001,0.609001,0.196398685098,0.196398685098,0.879998063014,0.879998063014,0.178999727244,0.178999727244,138.649,0,0.00412193,4.3,12.69,2.7109,0.114999709476,0.114999709476,2.84414,4.6154,0.260999691636,0.260999691636,48.572900000000004,3
060750477023,0.135038864961,0.135038864961,0.15999984,0.15999984,0.609,0.609,0.196398803601,0.196398803601,0.87999912,0.87999912,0.178999821,0.178999821,135.434,0,0.00371252,4.3,12.69,2.7109,0.114999885,0.114999885,2.83889,4.6154,0.260999739,0.260999739,48.572900000000004,3
060750227041,0.098069,0.098069,0.117,0.117,0.308,0.308,0.093241,0.093241,0.987,0.987,0.015,,9.17691,0,0.00336601,9.9041,14.573600000000001,4.6839,0.076,0.076,2.20022,17.613,0.39,0.39,48.552800000000005,3
060750165002,0.095305,0.095305,0.102,,0.416999,0.416999,0.237741,0.237741,0.93800118259,,0.083,0.083,210.42400000000001,0,0.0128192,6.4,14.39,3.6513,0.098,0.098,6.48148,3.7988,0.360001038314,0.360001038314,48.5396,3
